Key,Issue Type,Summary,Description,Story Points,Status,Skill,Components,Epic Link,Sprint,Bug Category,Bug Root Cause,Start date,Due Date,Author,Priority,Assignee,Actual Points,Affected services,Affects versions,Approvals,Approvers,Attachment,Change completion date,Change risk,Change reason,Change start date,Change type,Clockwork Timer,Comment,Content type,Created,Creator,Developer,Development,Environment,Due date,Epic Color,Epic Name,Epic Status,Estimated Hours,Feature,Fix In Build,Fix versions,Flagged,Found in Build,Found Phase,Images,Impact,Issue color,Issue ID,Labels,Last Viewed,Linked Issues,Log Work,Mockup,Original estimate,Organizations,parent,Parent Link,Process,Progress,Project,Project Team,Publication date,Pull requests,Rank,Remaining Estimate,Report Story Points,Reporter,Request language,Request Type,Request participants,Resolution,Resolved,Restrict to,Satisfaction date,Satisfaction,Severity,Security Level,Sprint,Status Category,Status Category Changed,Status Transition,Story point estimate,Sub-tasks,Target end,Target start,Team,Team,Tester,Time Spent,Time to resolution,Time tracking,Time to first response,Updated,Votes,Work Ratio,Watchers,[CHART] Date of First Response,[CHART] Time in Status,Σ Original Estimate,Σ Progress,Σ Remaining Estimate,Σ Time Spent
KP-603,Story,iOS - GreenCom App - Project Detail - Share,Share project URL with default system sharing function of the device.,1,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:29:04,Thuy Luong,Hung Thai,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21723,iOS,,KP-524,7200,,7200,,,,,100,Kard Platform,,,,2|hzx37j:,0,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/3/2020 16:42:08,"164771,163054,162504,161325,157996",,,,,,,,7200,,2h,,9/8/2020 15:17:52,0,100,2,9/3/2020 16:42:05,,7200,100,0,7200
KP-602,Story,iOS - GreenCom App - Project Detail - Fund,"* Scope
** Move Cause2Fund method and direct fund to a separated screen
* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/49973a1e-c3de-4258-ab33-5e9e4291a46f|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/49973a1e-c3de-4258-ab33-5e9e4291a46f]",3,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:29:01,Thuy Luong,Hung Thai,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21722,iOS,,KP-523,14400,,36000,,,,,40,Kard Platform,,,,2|hzx37b:,21600,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/3/2020 16:30:54,"164755,163048,161323,161074,157995",,,,,,,,14400,,4h,,9/8/2020 15:17:51,0,40,2,9/3/2020 16:30:52,,36000,40,21600,14400
KP-601,Story,iOS - GreenCom App - Project Detail,"* Scope
** Project name
** duration
** location
** summary
** status
** last donation
** co-benefit
** protocol
** program owner
** project pictures
** funders
** map
* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c398f999-ec1b-4ff2-823c-a41ea940a79a|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c398f999-ec1b-4ff2-823c-a41ea940a79a]",13,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox,,8/13/2020 18:28:57,Thuy Luong,Hung Thai,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21721,iOS,,KP-844;KP-543,14400;28800;28800;28800;14400,,144000,,,,,80,Kard Platform,,,,2|hzx36v:,28800,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/7/2020 10:14:05,"165914,163039,161322,159763,157994",,,,,,,,115200,,4d,,9/8/2020 15:17:51,0,80,2,9/7/2020 10:14:00,,144000,80,28800,115200
KP-600,Story,iOS - GreenCom App - Project Listing,"* Scope
** Listing
** Search
* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/27f3241a-8e42-437d-9462-0d061c6b9e4b|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/27f3241a-8e42-437d-9462-0d061c6b9e4b]",8,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:27:50,Thuy Luong,Nguyen Hong Dang,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21720,iOS,,KP-520,144000,,115200,,,,,100,Kard Platform,,,,2|hzx387:,0,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/3/2020 18:02:42,"164970,163055,159881,159880,157993",,,,,,,,144000,,1w,,9/8/2020 15:17:51,0,125,2,9/3/2020 18:02:39,,115200,100,0,144000
KP-599,Story,iOS - GreenCom App - Program Detail - Project Listing,View projects of a program: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c544b3c6-18d9-4315-8c28-99b869672cbf|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c544b3c6-18d9-4315-8c28-99b869672cbf],3,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox,,8/13/2020 18:27:45,Thuy Luong,Nguyen Hong Dang,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21719,iOS,,KP-818;KP-822;KP-827;KP-831;KP-519,28800,,43200,,,,,66,Kard Platform,,,,2|hzx37z:,14400,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/7/2020 18:43:31,"166691,163049,160791,160369,157992",,,,,,,,28800,,1d,,9/8/2020 15:17:52,0,66,2,9/7/2020 18:43:28,,43200,66,14400,28800
KP-598,Story,iOS - GreenCom App - Program Detail - News,"Open facebook and twiter when úer click on the facebook/twitter icon.

Display facebook icon if the API return facebook url

Display twitter icon if the API return twitter url",2,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:27:39,Thuy Luong,Nguyen Hong Dang,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21718,iOS,,KP-518,14400,,21600,,,,,66,Kard Platform,,,,2|hzx37r:,7200,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/1/2020 18:20:08,"164153,163045,160794,160627,157991",,,,,,,,14400,,4h,,9/8/2020 15:17:52,0,66,2,9/1/2020 18:20:01,,21600,66,7200,14400
KP-597,Story,iOS - GreenCom App - Program Detail - Tell Me More,UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/43ac0e79-5917-4c20-81a0-18090627c2b6|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/43ac0e79-5917-4c20-81a0-18090627c2b6],3,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:27:32,Thuy Luong,Thuy Luong,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21717,iOS,,KP-517,7200;3600,,43200,,,,,25,Kard Platform,,,,2|hzx36n:,32400,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/1/2020 17:36:16,"164119,163089,160569,160352,157990",,,,,,,,10800,,3h,,9/8/2020 15:17:52,0,25,2,9/1/2020 17:36:13,,43200,25,32400,10800
KP-596,Story,iOS - GreenCom App - Program Detail Screen,"* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/993d8497-9e98-41b8-8a10-82ec61ef6666|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/993d8497-9e98-41b8-8a10-82ec61ef6666]
* Scope
** Banner
** Basic information
** View protocol
** Contact information
** Open email sender when user click on program's email address",5,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox,,8/13/2020 18:26:50,Thuy Luong,Nguyen Hong Dang,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21716,iOS,,KP-772;KP-787;KP-516,43200,,72000,,,,,60,Kard Platform,,,,2|hzx36f:,28800,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/7/2020 18:44:06,"166692,163041,160790,158034,157989",,,,,,,,43200,,1d 4h,,9/8/2020 15:17:52,0,60,2,9/7/2020 18:44:03,,72000,60,28800,43200
KP-595,Story,iOS - GreenCom App - Program Listing Screen,"* Function is the same as GreenCom web.
** Listing
** Search
* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/3dbe7fea-95b5-4ef7-a2cc-b1b0793474e3|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/3dbe7fea-95b5-4ef7-a2cc-b1b0793474e3]",3,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox,,8/13/2020 18:26:10,Thuy Luong,Hung Thai,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21715,iOS,,KP-776;KP-771;KP-515,28800,,36000,,,,,80,Kard Platform,,,,2|hzx367:,7200,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/7/2020 13:58:00,"166282,163036,159757,158434,157988",,,,,,,,28800,,1d,,9/8/2020 15:17:52,0,80,2,9/7/2020 13:57:58,,36000,80,7200,28800
KP-594,Story,iOS - GreenCom App - Programs and Projects - Add Menu,"As a customer I want to be able to access Programs/Projects screen from 2 ways as the mock-up.

#  Programs button and Project button on Home screen.
# Left menu
# Remove Cause tab on Cause2Fund screen
# Separate My causes list into a new screen
# When user click on Program/Project/Dashboar/My cause button first time, Open the Cause2Fund introduction screen. After introduction, redirect user to the prior selected screen. The Introduction screen only displayed once at the first time.",3,Done,iOS,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/13/2020 18:25:33,Thuy Luong,Nguyen Hong Dang,{},,,,,,,,1.0.3.7_Sandbox,GreenCom_S2033;Frontend_S2033,,,,,,,21714,iOS,,KP-514,57600,,43200,,,,,100,Kard Platform,,,,2|hzx35z:,0,,Thuy Luong,,,,,,[field not supported],,0,,,,Done,9/1/2020 10:45:04,"163756,163037,160568,158031,157985",,,,,,,,57600,,2d,,9/8/2020 15:17:52,0,133,2,9/1/2020 10:44:59,,43200,100,0,57600
KP-577,Story,Android - GreenCom App - Project Detail - Map,Click on the direction button will open map app,2,Done,Android,,KP-249,S2033,,,,,,High,thao tran,,,,,,,,,,,,,AC passed on Sandbox environment,,8/12/2020 21:49:17,Nghia Dao,Trinh Tuan Anh,{},,,,,,,,1.1.0.0,GreenCom_S2033;Frontend_S2033,,,,,,,21681,Android,,KP-524;KP-604,14400,,28800,,,,,50,Kard Platform,,,,2|hzx35r:,14400,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/3/2020 11:11:35,"164493,162653,162210,162144,159091",,,,,,,,14400,,4h,,9/16/2020 12:35:41,0,50,2,9/3/2020 11:11:31,,28800,50,14400,14400
KP-563,Story,Android - Buy Gift Card from Gift card category - Update UI,"Update UI of the gift card list on GC connect category as the GC list of merchant

Remove point/USD selection popup",2,Done,Android,,KP-371,S2033,,,,,,Highest,Viet Dung,,,,,,,,,,,,,Verified.,,8/12/2020 11:41:41,Nghia Dao,dai.pham,{},,,,,,,,1.0.0.9,Frontend_S2033,,,,,,,21654,Android;Hotfix_S2030,,KP-374;KP-610,36000,,36000,,,,,100,Kard Platform,,,,2|hzx333:,0,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 10:59:54,"167913,163193,160452,159185,159082",,,,,,,,36000,,1d 2h,,9/10/2020 10:59:54,0,100,2,9/10/2020 10:59:52,,36000,100,0,36000
KP-562,Story,Web Apps - Points Tab of Wallet - Point Redemption,Requirement: [https://kardsys.atlassian.net/browse/KP-450|https://kardsys.atlassian.net/browse/KP-450|smart-link] ,3,Done,WebApp,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,,,,,,,,PR [http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2335|http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2335];Verified.,,8/12/2020 11:37:43,Nghia Dao,cong vo chi,{},,,,,,,,,Frontend_S2033,,,,,,,21653,Web,,KP-870;KP-560,,,21600,,,,,0,Kard Platform,,,,2|hzx313:,21600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/7/2020 18:36:29,"166686,163156,159713,158866,158865",,,,,,,,,,,,9/8/2020 15:17:53,0,0,3,8/18/2020 10:25:35,,21600,0,21600,
KP-560,Story,Web Apps - Points Tab of Wallet - My rewards,Requirement: [https://kardsys.atlassian.net/browse/KP-450|https://kardsys.atlassian.net/browse/KP-450|smart-link] ,3,Done,WebApp,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,,,,,,,,PR [http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2321|http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2321];Verified.,,8/12/2020 11:34:44,Nghia Dao,cong vo chi,{},,,,,,,,,Frontend_S2033,,,,,,,21651,Web,,KP-920;KP-913;KP-908;KP-900;KP-450;KP-562,,,21600,,,,,0,Kard Platform,,,,2|hzx30v:,21600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/11/2020 14:06:28,"168414,163154,158863,158862,158861",,,,,,,,,,,,9/11/2020 14:06:28,0,0,3,8/14/2020 17:46:34,,21600,0,21600,
KP-555,Story,Web - Points Tab of Wallet - How to earn points,Requirement: [https://kardsys.atlassian.net/browse/KP-450|https://kardsys.atlassian.net/browse/KP-450|smart-link] ,3,Done,WebApp,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,,,,,,,,PR: [http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2320|http://gitlab.tpssoft.com.vn/visikard/greenlife/merge_requests/2320];Verified.,,8/12/2020 11:13:35,Nghia Dao,cong vo chi,{},,,,,,,,,Frontend_S2033,,,,,,,21646,Web,,KP-955;KP-956;KP-882,,,21600,,,,,0,Kard Platform,,,,2|hzx30n:,21600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 11:11:56,"167931,163111,158615,158614,158613",,,,,,,,,,,,9/11/2020 18:48:23,0,0,3,8/14/2020 14:29:21,,21600,0,21600,
KP-553,Story,Web - Buy Product Flow - Redeem Points,Update the buy Product flow to reduce steps and add points selection,8,Done,WebApp,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,GreenLife Wallet – 1.png;GreenLife Wallet – 2.png;image-20200825-042810.png;image-20200825-042816.png;Products – 29.png;Products – 31.png;Products – 46.png,,,,,,,"[~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] I assumption, buy product with coupon will implement in another ticket.;!image-20200825-042810.png|width=1024,height=853!

!image-20200825-042816.png|width=1062,height=846!

[~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] I saw the text difference between 2 screen. Should we keep the text as design?;[~accountid:5e140147cbf1830daa9cfd61] Keep the texts as the current texts on web app;[~accountid:5caacdb1055f3f7a1824b0dc] Buy products using coupons will be on another ticket. Please help to create this ticket for next sprints;Verified",,8/12/2020 11:06:26,Nghia Dao,trang.nguyen,{},,,,,,,,,Frontend_S2033,,,,,,,21644,Web,,KP-552,,,86400,,,,,0,Kard Platform,,,,2|hzx32n:,86400,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 10:39:21,"167886,163114,162392,161213,159087",,,,,,,,,,,,9/16/2020 12:35:41,0,0,3,8/17/2020 9:37:05,,86400,0,86400,
KP-552,Story,Android - Buy Product Flow - Redeem Points,Requirement: [https://kardsys.atlassian.net/browse/KP-423|https://kardsys.atlassian.net/browse/KP-423|smart-link] ,8,Done,Android,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,,,,,,,,Verified.,,8/12/2020 11:05:57,Nghia Dao,dai.pham,{},,,,,,,,1.0.0.9,Frontend_S2033,,,,,,,21643,Android,,KP-856;KP-423;KP-553;KP-609,28800;28800;28800,,144000,,,,,60,Kard Platform,,,,2|hzx32f:,57600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 11:14:04,"167933,163190,162771,160160,159088",,,,,,,,86400,,3d,,9/10/2020 11:14:04,0,60,2,9/10/2020 11:14:02,,144000,60,57600,86400
KP-549,Story,Web - Consumer Apps - Buy Gift Card - Redeem Points,"Requirement:[https://kardsys.atlassian.net/browse/KP-374|https://kardsys.atlassian.net/browse/KP-374|smart-link] 
Do the same thing for web",5,Done,WebApp,,KP-371,S2033,,,,,,Highest,Viet Dung,,,,,,Screenshot_2020-08-10-11-17-56-513_vn.tiki.app.tikiandroid.jpg;Screenshot_2020-08-10-11-18-27-142_vn.tiki.app.tikiandroid.jpg,,,,,,,"Done UI, waiting API from BE;Verified.",,8/12/2020 10:41:04,Nghia Dao,cong vo chi,{},,,,,,,,,Frontend_S2033,,,,,,,21640,Web,,KP-845;KP-825;KP-547,,,57600,,,,,0,Kard Platform,,,,2|hzx31r:,57600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 10:39:52,"167892,163159,162540,161908,161186,161185,160492,159084",,,,,,,,,,,,9/16/2020 12:35:37,0,0,3,8/24/2020 13:49:24,,57600,0,57600,
KP-547,Story,Android - Consumer Apps - Buy Gift Card - Redeem Points,Requirement: [https://kardsys.atlassian.net/browse/KP-374|https://kardsys.atlassian.net/browse/KP-374|smart-link] ,5,Done,Android,,KP-371,S2033,,,,,,Highest,Viet Dung,,,,,,Screenshot_2020-08-10-11-17-56-513_vn.tiki.app.tikiandroid.jpg;Screenshot_2020-08-10-11-18-27-142_vn.tiki.app.tikiandroid.jpg,,,,,,,Verified.,,8/12/2020 10:17:48,Nghia Dao,dai.pham,{},,,,,,,,1.0.0.9,Frontend_S2033,,,,,,,21637,Android,,KP-829;KP-825;KP-374;KP-549;KP-608,18000;28800;39600,,86400,,,,,100,Kard Platform,,,,2|hzx31z:,0,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/10/2020 11:12:46,"167932,163189,162375,160159,159085",,,,,,,,86400,,3d,,9/10/2020 11:12:46,0,100,2,9/10/2020 11:12:39,,86400,100,0,86400
KP-546,Story,Web - Visipay - Point reward Configuration,Requirement: [https://kardsys.atlassian.net/browse/KP-425|https://kardsys.atlassian.net/browse/KP-425|smart-link] ,5,Done,WebApp,,KP-371,S2033,,,,,,High,Viet Dung,,,,,,,,,,,,,Verified.,,8/12/2020 10:12:47,Nghia Dao,Nhan Le,{},,,,,,,,,Frontend_S2033,,,,,,,21636,Web,,KP-425;KP-425,14400;14400,,43200,,,,,66,Kard Platform,,,,2|hzx31j:,14400,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/7/2020 17:19:10,"166575,163466,161308,158414,158413,158412,158411,158407,158406",,,,,,,,28800,,1d,,9/8/2020 15:17:52,0,66,3,9/7/2020 17:19:06,,43200,66,14400,28800
KP-544,Story,Web - Visipay - Point Account Management,"Requirement: 

[https://kardsys.atlassian.net/browse/KP-372|https://kardsys.atlassian.net/browse/KP-372|smart-link] ",3,Done,WebApp,,KP-371,S2033,,,,,,Highest,Viet Dung,,,,,,,,,,,,,Verified.,,8/12/2020 9:59:12,Nghia Dao,Nhan Le,{},,,,,,,,,Frontend_S2033,,,,,,,21634,Frontend;Web,,KP-372;KP-372,14400;14400,,28800,,,,,100,Kard Platform,,,,2|hzx31b:,0,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/7/2020 16:03:14,"166494,163464,161154,160315,159086",,,,,,,,28800,,1d,,9/8/2020 15:17:52,0,100,2,9/7/2020 16:03:04,,28800,100,0,28800
KP-543,Story,Android - GreenCom App - Project Detail,"* Scope
** Project name
** duration
** location
** summary (view more button)
** status
** last donation
** co-benefit (view more button)
** protocol
** program owner
** project pictures
** funders
** map
* UI: [https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c398f999-ec1b-4ff2-823c-a41ea940a79a|https://xd.adobe.com/view/b374c896-a3c1-4dfd-435f-c2d4ca85e345-c545/screen/c398f999-ec1b-4ff2-823c-a41ea940a79a]
* UI for view more/view less button on Android: 

!image-20200820-083121 (1a787abd-046d-4974-8c23-c9476b975b4a).png|width=238,height=191!",13,Done,Android,,KP-249,S2033,,,,,,High,thao tran,,,,,,image-20200820-083121.png;image-20200820-083121 (1a787abd-046d-4974-8c23-c9476b975b4a).png,,,,,,,"[~accountid:557058:7a9d9191-dd75-4672-98d1-725766bcd349] [~accountid:5da94264ba2c320c2c315fb6] 
For funders list we should use the same list style with the project pictures list - a horizontal scroll list with 1 line because on mobile we should not use a vertical list on an scroll view, that could cause bugs and bad UX for user;[~accountid:5c6e2379c6a45773be600577] [~accountid:5ed605fd322f9a0c1cfb19ce] We should have view more button on project summary and co-benefit fields.;[~accountid:5da94264ba2c320c2c315fb6] Please update ViewMore as below:

!image-20200820-083121.png|width=238,height=191!;[~accountid:5c6e2379c6a45773be600577] let me add this on the AC to sync with QC. we don’t need to update the design for this. Just keep the default UI for each platform;AC passed on Sandbox",,8/11/2020 19:46:13,Nghia Dao,Nam Phan,{},,,,,,,,1.1.0.0,GreenCom_S2033;Frontend_S2033,,,,,,,21631,Android,,KP-838;KP-846;KP-523;KP-601,25200;25200;25200;14400;3600,,187200,,,,,50,Kard Platform,,,,2|hzx353:,93600,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,9/7/2020 11:12:03,"166086,162647,162441,160610,159092",,,,,,,,93600,,3d 2h,,9/16/2020 12:35:38,0,50,3,8/11/2020 19:50:48,,187200,50,93600,93600
